LSOA_code,LA_Code,HospCart,Hosp_pop
E01000508,E09000005,15.4157683971062,753.245780944824
E01000509,E09000005,16.3379996179068,452.368309020996
E01000510,E09000005,16.8907323646989,560.726287841797
E01000511,E09000005,17.7352848887291,571.246475219727
E01000512,E09000005,18.412508848563,641.731788635254
E01000513,E09000005,21.7837577586136,495.501106262207
E01000514,E09000005,21.1235554571665,520.749542236328
E01000515,E09000005,19.6122929063852,660.66813659668
E01000516,E09000005,21.5118763880358,543.893981933594
E01000517,E09000005,17.5189410033869,516.541488647461
E01000518,E09000005,20.9245242478958,585.974746704102
E01000519,E09000005,20.8973132558855,661.720138549805
E01000520,E09000005,20.417951980914,616.483306884766
E01000521,E09000005,12.4676244171156,952.077453613281
E01000522,E09000005,13.7803240308441,746.933692932129
E01000523,E09000005,13.1247833796987,1044.65514755249
E01000524,E09000005,11.245459142531,1088.83997344971
E01000525,E09000005,10.44103199003,825.835159301758
E01000526,E09000005,14.3760885565896,855.291687011719
E01000527,E09000005,13.6017219076413,855.291687011719
E01000528,E09000005,13.7670497550152,631.211566925049
E01000530,E09000005,13.7265000321565,736.413528442383
E01000531,E09000005,12.8740197046829,955.233512878418
E01000532,E09000005,13.439304063734,771.13013458252
E01000533,E09000005,12.9965336100667,1001.52236175537
E01000534,E09000005,12.678755775201,684.864570617676
E01000535,E09000005,11.9251027065673,872.124008178711
E01000536,E09000005,10.1162453645815,549.154075622559
E01000538,E09000005,12.5322593291712,502.865242004395
E01000539,E09000005,12.7768612018001,576.506561279297
E01000540,E09000005,10.859193217349,495.501091003418
E01000541,E09000005,12.0815830185674,524.957633972168
E01000543,E09000005,15.1489000211897,526.009651184082
E01000544,E09000005,13.3970890965224,780.598327636719
E01000545,E09000005,16.9198827754299,900.528503417969
E01000546,E09000005,17.130198652632,795.326614379883
E01000547,E09000005,17.4187369024986,807.950813293457
E01000548,E09000005,16.4981457021806,1066.74758148193
E01000549,E09000005,16.4715515949106,928.933059692383
E01000550,E09000005,14.9747572310185,953.129470825195
E01000551,E09000005,15.1712659965983,988.898139953613
E01000552,E09000005,14.1572886348302,834.251319885254
E01000553,E09000005,20.7891523754033,732.205444335938
E01000554,E09000005,20.7621959635939,718.529167175293
E01000555,E09000005,19.6771675230098,538.63387298584
E01000556,E09000005,20.084049909316,841.615417480469
E01000557,E09000005,19.640426544988,790.066482543945
E01000558,E09000005,18.2467517775643,699.592819213867
E01000559,E09000005,18.8458919320863,683.812538146973
E01000560,E09000005,18.0054606020084,764.818023681641
